Date,VEA,VNQ,VOO,VWO
2015-01-01 00:00:00-05:00,30.158599853515625,63.075103759765625,157.6149139404297,31.82393455505371
2015-02-01 00:00:00-05:00,32.01633071899414,60.757591247558594,166.40907287597656,33.305965423583984
2015-03-01 00:00:00-05:00,31.486684799194336,61.4426383972168,162.9637451171875,32.564945220947266
2015-04-01 00:00:00-04:00,32.84907913208008,58.195552825927734,165.44007873535156,35.03990936279297
2015-05-01 00:00:00-04:00,32.83319854736328,58.01960754394531,167.50918579101562,33.79476547241211
2015-06-01 00:00:00-04:00,31.483339309692383,54.7571907043457,163.4835968017578,32.62942123413086
2015-07-01 00:00:00-04:00,32.34377670288086,58.502620697021484,167.82260131835938,30.86965560913086
2015-08-01 00:00:00-04:00,30.004236221313477,54.82211685180664,157.5244598388672,27.8245849609375
2015-09-01 00:00:00-04:00,28.653560638427734,55.94032669067383,152.82772827148438,26.656503677368164
2015-10-01 00:00:00-04:00,30.718006134033203,59.7530632019043,166.6254119873047,28.451900482177734
2015-11-01 00:00:00-04:00,30.48383331298828,59.379112243652344,167.33364868164062,27.798587799072266
2015-12-01 00:00:00-05:00,29.652076721191406,59.6334228515625,163.4512939453125,26.712448120117188
2016-01-01 00:00:00-05:00,28.184120178222656,58.388343811035156,156.35018920898438,25.30040740966797
2016-02-01 00:00:00-05:00,27.314794540405273,58.17599105834961,156.02471923828125,25.218339920043945
2016-03-01 00:00:00-05:00,29.15094757080078,63.552974700927734,165.85877990722656,28.3778076171875
2016-04-01 00:00:00-04:00,29.956298828125,62.75360107421875,167.3325958251953,28.71401023864746
2016-05-01 00:00:00-04:00,29.86652183532715,64.1646499633789,170.26853942871094,27.78510093688965
2016-06-01 00:00:00-04:00,28.854658126831055,67.99903869628906,169.96788024902344,28.96061897277832
2016-07-01 00:00:00-04:00,30.46742057800293,71.53511810302734,177.10963439941406,30.65092658996582
2016-08-01 00:00:00-04:00,30.591510772705078,68.8423843383789,177.3229522705078,30.89089584350586
2016-09-01 00:00:00-04:00,30.947223663330078,67.11686706542969,176.58523559570312,31.139163970947266
2016-10-01 00:00:00-04:00,30.344541549682617,63.7007942199707,174.19630432128906,31.615631103515625
2016-11-01 00:00:00-04:00,29.88741683959961,62.633419036865234,180.6863250732422,30.33425521850586
2016-12-01 00:00:00-05:00,30.369468688964844,64.30072021484375,183.2841796875,29.965755462646484
2017-01-01 00:00:00-05:00,31.74209213256836,65.52324676513672,187.71795654296875,31.843883514404297
2017-02-01 00:00:00-05:00,32.07727813720703,67.8221664428711,194.9941864013672,32.5591926574707
2017-03-01 00:00:00-05:00,32.932010650634766,65.6982421875,194.34742736816406,33.425987243652344
2017-04-01 00:00:00-04:00,33.7901611328125,66.33863067626953,197.28189086914062,34.0081672668457
2017-05-01 00:00:00-04:00,34.94257736206055,65.85786437988281,200.05250549316406,34.34538269042969
2017-06-01 00:00:00-04:00,34.757530212402344,66.69120025634766,200.40443420410156,34.42124938964844
2017-07-01 00:00:00-04:00,36.17799758911133,68.16144561767578,205.46421813964844,36.48683166503906
2017-08-01 00:00:00-04:00,36.18651580810547,67.98348236083984,206.0625762939453,37.58119583129883
