Date,VEA,VNQ,VOO,VWO
2015-09-01 00:00:00-04:00,28.54621696472168,55.38519287109375,152.20106506347656,26.63724136352539
2015-10-01 00:00:00-04:00,30.602924346923828,59.160072326660156,165.94210815429688,28.431339263916016
2015-11-01 00:00:00-04:00,30.369626998901367,58.78984069824219,166.64747619628906,27.778488159179688
2015-12-01 00:00:00-05:00,29.540998458862305,59.04161071777344,162.7810516357422,26.693138122558594
2016-01-01 00:00:00-05:00,28.07853889465332,57.808902740478516,155.70913696289062,25.28211784362793
2016-02-01 00:00:00-05:00,27.212459564208984,57.59864807128906,155.385009765625,25.200115203857422
2016-03-01 00:00:00-05:00,29.041744232177734,62.92228698730469,165.1786651611328,28.357303619384766
2016-04-01 00:00:00-04:00,29.84407615661621,62.130821228027344,166.64645385742188,28.693256378173828
2016-05-01 00:00:00-04:00,29.754642486572266,63.52787399291992,169.5703887939453,27.7650203704834
2016-06-01 00:00:00-04:00,28.746566772460938,67.32422637939453,169.27088928222656,28.93968963623047
2016-07-01 00:00:00-04:00,30.353282928466797,70.82520294189453,176.38339233398438,30.628774642944336
2016-08-01 00:00:00-04:00,30.476909637451172,68.1592025756836,176.5958251953125,30.868574142456055
2016-09-01 00:00:00-04:00,30.831289291381836,66.45082092285156,175.8611602783203,31.11664581298828
2016-10-01 00:00:00-04:00,30.230859756469727,63.068641662597656,173.48199462890625,31.592788696289062
2016-11-01 00:00:00-04:00,29.77545166015625,62.0118522644043,179.94544982910156,30.312335968017578
2016-12-01 00:00:00-05:00,30.255704879760742,63.6626091003418,182.5325927734375,29.9440975189209
2017-01-01 00:00:00-05:00,31.623184204101562,64.87301635742188,186.94821166992188,31.820873260498047
2017-02-01 00:00:00-05:00,31.957111358642578,67.14910888671875,194.19467163085938,32.53565979003906
2017-03-01 00:00:00-05:00,32.80863571166992,65.04624938964844,193.55047607421875,33.40182876586914
2017-04-01 00:00:00-04:00,33.663570404052734,65.6803207397461,196.47291564941406,33.983585357666016
2017-05-01 00:00:00-04:00,34.81168746948242,65.20430755615234,199.232177734375,34.320556640625
2017-06-01 00:00:00-04:00,34.6273193359375,66.0293960571289,199.58270263671875,34.39638137817383
2017-07-01 00:00:00-04:00,36.04246520996094,67.48501586914062,204.62171936035156,36.46046829223633
2017-08-01 00:00:00-04:00,36.050960540771484,67.3088150024414,205.21762084960938,37.55402374267578
2017-09-01 00:00:00-04:00,36.805538177490234,66.54794311523438,208.3414764404297,36.935184478759766
2017-10-01 00:00:00-04:00,37.61292266845703,66.51189422607422,214.28172302246094,38.277198791503906
2017-11-01 00:00:00-04:00,37.936439514160156,68.283935546875,220.8336944580078,38.14855194091797
2017-12-01 00:00:00-05:00,38.19184112548828,67.14305877685547,222.5941925048828,39.3749885559082
2018-01-01 00:00:00-05:00,40.395023345947266,65.28273010253906,236.15859985351562,42.94868469238281
2018-02-01 00:00:00-05:00,38.33185958862305,60.270450592041016,227.35928344726562,40.647865295410156
2018-03-01 00:00:00-05:00,38.039581298828125,62.0124397277832,220.73927307128906,40.48413848876953
